shop_name,shop_number,address,phone,services
全家永和維源店,021523,新北市永和區水源街３９巷２號,"02-77095968 , 02-89230231","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, ChargeSPOT"
全家永和教室店,015942,新北市永和區民生路６５號１樓及地下室,"02-77397573 , 02-89418262",夯番薯
全家永和新民有店,023117,新北市永和區民有街６５號,02-29495196,
全家永和國艷店,018262,新北市永和區民樂街３９巷２號１樓,"02-77096013 , 02-29232783","夯番薯, 休憩區, 生鮮蔬菜, ChargeSPOT"
全家永和騎士店,021986,新北市永和區民權路５３號１樓,"02-77096015 , 02-89433594","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家永和永平店,021179,新北市永和區永平路２３２號,"02-77096016 , 02-86603548","夯番薯, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, ChargeSPOT, 福爾摩沙茶館, 塑環真®循環杯"
全家永和永亨店,018717,新北市永和區永亨路６２號、６４號、６６號１樓,"02-77096017 , 02-29208853","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT"
全家永和永福店,022462,新北市永和區永和路一段９３號,"02-77096018 , 02-29234354","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, ChargeSPOT, 塑環真®循環杯"
全家永和永復店,021246,新北市永和區永和路二段３１６號１樓,"02-77302376 , 02-29286095","夯番薯, 休憩區, Fami!ce(雙口味店), ChargeSPOT"
全家永和保安店,021205,新北市永和區永貞路３８７號,"02-77096020 , 02-29207792","夯番薯, 生鮮蔬菜, ChargeSPOT, picard"
全家永和保平店,022457,新北市永和區永貞路３５４號，３５６號,"02-77096019 , 02-89231532","夯番薯, 休憩區, 烤馬鈴薯"
全家永和秀成店,019916,新北市永和區成功路一段１３７，１３９號,"02-77096022 , 02-29215822","夯番薯, Fami!ce(有販售店), 休憩區, ChargeSPOT, 塑環真®循環杯"
全家永和田單店,023634,新北市永和區成功路二段１５７號１樓,"02-77096023 , 02-29432844","夯番薯, 相片立可得, 休憩區, 烤馬鈴薯, ChargeSPOT"
全家永和御林店,017405,新北市永和區竹林路２１３巷４４號１樓,"02-77096026 , 02-89250327","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, ChargeSPOT, picard, 塑環真®循環杯"
全家永和永林店,021245,新北市永和區竹林路３７號,"02-77096027 , 02-89274417","夯番薯, 相片立可得, 休憩區, Fami!ce(雙口味店), ChargeSPOT, 鼎王麻辣蛋"
全家永和竹勝店,019128,新北市永和區竹林路２１５號１樓,"02-77286093 , 02-89258511","Fami!ce(有販售店), 烤馬鈴薯, ChargeSPOT"
全家永和復興店,021518,新北市永和區秀朗路一段１８６號１Ｆ,"02-77096028 , 02-29254364","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, SOHOT炎選-炸烤物"
全家永和秀和店,017102,新北市永和區秀朗路一段７６、７８號,"02-77096029 , 02-29280903","夯番薯, 休憩區, ChargeSPOT"
全家永和樂華店,016051,新北市永和區保平路１８巷１２號１樓,"02-77096030 , 02-29264823","夯番薯, 烤馬鈴薯, ChargeSPOT"
全家永和羅鄰店,021439,新北市永和區保平路２６８巷２５號１樓,"02-77096031 , 02-29293596","夯番薯, 休憩區, ChargeSPOT, 智能咖啡機, 鼎王麻辣蛋"
全家永和仁保店,017697,新北市永和區保福路二段１０３號１樓,"02-77463276 , 02-29285824","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, ChargeSPOT"
全家永和國和店,016708,新北市永和區國中路８６巷２號,"02-77096033 , 02-29281175","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, ChargeSPOT, gogoro電池交換站"
全家永和得元店,017152,新北市永和區得和路３７３巷２９號,"02-77096036 , 02-29265391","夯番薯, 休憩區, 生鮮蔬菜, ChargeSPOT, picard"
全家永和得和店,020533,新北市永和區得和路３７２號,"02-77096035 , 02-29416037","夯番薯, 休憩區, Fami!ce(雙口味店), ChargeSPOT"
全家永和頂溪店,021153,新北市永和區復興街３號,"02-77096038 , 02-29262511","夯番薯, 烤馬鈴薯, ChargeSPOT"
全家永和新富店,018883,新北市永和區福和路５７巷１４弄２號１樓,"02-77301156 , 02-89215154","夯番薯, 休憩區, ChargeSPOT"
全家永和新廷店,022815,新北市永和區福和路３２０號１樓,"02-77134956 , 02-29203971","夯番薯, 廁所, 休憩區, ChargeSPOT, 塑環真®循環杯"
全家永和福和店,018375,新北市永和區福和路１７３．１７５號,"02-77096039 , 02-29213528","夯番薯, Fami!ce(有販售店), 休憩區, ChargeSPOT, picard, 塑環真®循環杯"
全家永和水悅店,020661,新北市永和區環河西路一段８３號１．２樓,"02-77096040 , 02-29267011",夯番薯
全家永和環河店,021502,新北市永和區環河西路二段２１９號，２２１號,"02-77096041 , 02-32339160","夯番薯, 休憩區, 生鮮蔬菜, 烤馬鈴薯, ChargeSPOT"
全家永和環東店,021155,新北市永和區環河東路一段１２２號，１２４號,"02-77096042 , 02-89278437","夯番薯, 休憩區, ChargeSPOT"
全家中和仁勇店,017751,新北市中和區大勇街２０號１樓,"02-77301157 , 02-29400962","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, 塑環真®循環杯"
全家中和威利店,020551,新北市中和區中山路二段２９１號１樓,"02-77137837 , 02-22474176","Fami!ce(有販售店), 烤馬鈴薯, ChargeSPOT, picard"
全家中和佳和店,013708,新北市中和區佳和里中山路二段１３２號、１３４號１樓,"02-77096393 , 02-22450773","夯番薯, 廁所, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 塑環真®循環杯"
全家中和勝鴻店,020082,新北市中和區中山路二段２巷４５弄１號１樓,"02-77136727 , 02-82451477","夯番薯, Fami!ce(有販售店), 休憩區, 好市多專架, ChargeSPOT"
全家中和中漢店,021773,新北市中和區中山路三段１４６－２號,"02-77096399 , 02-22239355","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, ChargeSPOT"
全家中和中環店,021519,新北市中和區中山路三段１１１號１樓,"02-77096397 , 02-22267465","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, ChargeSPOT"
全家中和漢陽店,017341,新北市中和區瑞穗里中山路三段１７２號１樓,"02-77095941 , 02-22230343","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, 塑環真®循環杯"
全家中和環球店,016030,新北市中和區中山路三段１２０之１１號,"02-77096398 , 02-32349461","夯番薯, 相片立可得, 休憩區, 生鮮蔬菜, Fami!ce(雙口味店), Fami!ce(圓滾滾店), ChargeSPOT"
全家中和元氣店,019255,新北市中和區中山路３段３９號２樓,"02-77096392 , 02-22256901","夯番薯, 休憩區, 好市多專架"
全家中和和興店,017188,新北市中和區中正路１１號，１３號,"02-77096400 , 02-22446249","夯番薯, 休憩區, 好市多專架, ChargeSPOT"
全家中和廣場店,015062,新北市中和區平河里中正路７１２號一樓,"02-77096413 , 02-82278301","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, ChargeSPOT"
全家中和國華店,019111,新北市中和區中正路８６８－１號,"02-77096403 , 02-32343009","夯番薯, 相片立可得, 休憩區, ChargeSPOT, 智能咖啡機, picard"
全家中和力行店,017455,新北市中和區中正路２４２號,"02-77096401 , 02-22435392","夯番薯, 休憩區"
全家中和鎮順店,015821,新北市中和區中正路１６７巷１６號、１８號１樓,"02-77467843 , 02-22427811","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, SOHOT炎選-炸烤物"
全家中和德民店,020525,新北市中和區中正路１１８６號１樓,"02-77292061 , 02-22214027","夯番薯, 休憩區, ChargeSPOT"
全家中和中鼎店,020212,新北市中和區中安里中安街８０號一樓,"02-77096405 , 02-29294187","夯番薯, Fami!ce(有販售店)"
全家中和中安店,016316,新北市中和區中安街１９２號,"02-77096406 , 02-29256006","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, ChargeSPOT"
全家中和中和店,023804,新北市中和區中和路４８０號１Ｆ,"02-77096408 , 02-32338551","夯番薯, 休憩區, ChargeSPOT, 鼎王麻辣蛋"
全家中和新漳和店,020153,新北市中和區中和路２４號１樓,"02-77301962 , 02-22463806","夯番薯, ChargeSPOT"
全家中和金原店,017210,新北市中和區中原街１２６號１樓,"02-77462598 , 02-82211769","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, picard, 塑環真®循環杯, SOHOT炎選-炸烤物"
全家中和巴黎店,014516,新北市中和區中興街２３５巷１號,"02-77096409 , 02-22407145","夯番薯, 休憩區, 好市多專架"
全家中和中興店,018743,新北市中和區復興里中興街１１１號，１１３號,"02-77095911 , 02-82423542","夯番薯, 休憩區"
全家中和仁義店,022857,新北市中和區仁愛街３６號,"02-77096410 , 02-29484666","夯番薯, Fami!ce(有販售店), 休憩區, ChargeSPOT"
全家中和光明店,021177,新北市中和區民生街８５巷２弄１號１樓,"02-77337597 , 02-89535241","夯番薯, 廁所, 休憩區"
全家中和國院店,016872,新北市中和區民安街５１號１樓,"02-77096416 , 02-22213432","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯"
全家中和嘉穗店,021208,新北市中和區民利街９１號１樓,"02-77463166 , 02-22221242","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 烤馬鈴薯"
全家中和福美店,018996,新北市中和區永和路７４號１樓,"02-77137270 , 02-22435180","夯番薯, Fami!ce(有販售店), 休憩區, ChargeSPOT"
全家中和永貞店,019220,新北市中和區永貞路２４４號,"02-77096418 , 02-29288350","夯番薯, Fami!ce(有販售店), 烤馬鈴薯"
全家中和秀山店,023193,新北市中和區立人街６５號，６７號,"02-77096420 , 02-89421005","夯番薯, 休憩區, Fami!ce(雙口味店)"
全家中和建業店,023524,新北市中和區立德街１８９號１樓,"02-77096421 , 02-22224223","夯番薯, 休憩區, ChargeSPOT, 智能咖啡機"
全家中和德勝店,020497,新北市中和區立德街１５０號１樓,"02-77286331 , 02-22286849","烤馬鈴薯, ChargeSPOT, picard"
全家中和萊陽店,020810,新北市中和區瓦嗂里光華街１號３號一樓,"02-77096419 , 02-82456393","夯番薯, 休憩區"
全家中和安樂店,021876,新北市中和區安樂路８１號,"02-77096422 , 02-29400326","夯番薯, 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, SOHOT炎選-炸烤物"
全家中和秀吉店,023684,新北市中和區自立路１７號,"02-77286726 , 02-29412382","烤馬鈴薯, 好市多專架, ChargeSPOT, picard"
全家中和大智店,021511,新北市中和區自立路３６號１樓及地下室,02-29494154,烤馬鈴薯
全家中和新秀店,019965,新北市中和區秀朗路三段４４號１樓,"02-77179066 , 02-29426524","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, picard, SOHOT炎選-炸烤物"
全家中和平興店,020919,新北市中和區和平街２０號,"02-77096428 , 02-29431824","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 烤馬鈴薯, ChargeSPOT, picard"
全家中和和平店,022691,新北市中和區和平街５６號１樓；５４巷１弄１號１樓,"02-77096429 , 02-29444304","夯番薯, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, 好市多專架, ChargeSPOT"
全家中和新忠店,023304,新北市中和區忠孝街２７號１樓,"02-77294187 , 02-29425376","夯番薯, 休憩區, 生鮮蔬菜, ChargeSPOT"
全家中和鑫發店,019037,新北市中和區忠孝街１０５號,"02-77179281 , 02-29434443","Fami!ce(有販售店), 烤馬鈴薯, ChargeSPOT"
全家中和水源店,021372,新北市中和區保平路３２０號、３２２號,"02-77096412 , 02-82459519","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT"
全家中和保健店,016747,新北市中和區保健路１７號,"02-77096431 , 02-29444222","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, picard"
全家中和南勢角店,022366,新北市中和區南山路３９９巷１０號１樓,"02-77096432 , 02-89412772","夯番薯, 休憩區, 烤馬鈴薯, 馬尚煮"
全家中和勝華店,016490,新北市中和區南華路６７號壹樓,"02-77463565 , 02-22425933","夯番薯, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, 鼎王麻辣蛋, FamiSuper, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家中和遠建店,012607,新北市中和區建一路１７６號１樓,"02-77096436 , 02-82272991","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, 鼎王麻辣蛋"
全家中和圓順店,021675,新北市中和區建一路１４１號,"02-77096435 , 02-22289923","夯番薯, 相片立可得, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 智能咖啡機, 鼎王麻辣蛋, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家中和建新店,020890,新北市中和區建八路２８號１樓,"02-77463198 , 02-82263686","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, 智能咖啡機"
全家中和員慶店,016681,新北市中和區員山路７３號一樓,"02-77464396 , 02-22236924","夯番薯, 休憩區"
全家中和員科店,020255,新北市中和區員山路５０４之１號１樓,"02-77230185 , 02-22221264","Fami!ce(有販售店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, picard, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮"
全家中和新慶店,022217,新北市中和區員山路１３７號１樓,"02-77137269 , 02-82217342","夯番薯, 休憩區, Fami!ce(雙口味店), 烤馬鈴薯, ChargeSPOT"
全家中和員山店,021402,新北市中和區員山路３２５之４號、之５號１樓,"02-77095898 , 02-22267296","夯番薯, 休憩區, ChargeSPOT"
全家中和興國店,015266,新北市中和區國光街１０４號１樓,"02-77134957 , 02-29635114","夯番薯, Fami!ce(有販售店), 廁所, 休憩區, 好市多專架, ChargeSPOT, picard, 塑環真®循環杯"
全家中和莒城店,020770,新北市中和區莒光路１８１號,"02-77095902 , 02-22230924","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT"
全家中和自強店,018303,新北市中和區莒光路１３１號,"02-77095901 , 02-32346883","夯番薯, 相片立可得, Fami!ce(有販售店), 休憩區, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT, 塑環真®循環杯"
全家中和連勝店,022017,新北市中和區連城路２３１號１樓及２樓,"02-77095905 , 02-22490286","夯番薯, 相片立可得, Fami!ce(有販售店), 休憩區, SOHOT炎選-現烤點心, ChargeSPOT, SOHOT炎選-炸烤物"
全家中和連福店,023198,新北市中和區連城路３９１號，３９３號,"02-77095907 , 02-32347896","夯番薯, 生鮮蔬菜"
全家中和世紀店,021676,新北市中和區連城路２６８之１號１樓,"02-77095906 , 02-82278716","夯番薯, 休憩區, 烤馬鈴薯, ChargeSPOT, 智能咖啡機, 福爾摩沙茶館, 鼎王麻辣蛋"
全家中和和連店,020657,新北市中和區建和里連城路２６５巷１號一樓,"02-77096437 , 02-82457861","夯番薯, 休憩區"
全家中和連新店,015225,新北市中和區連城路５２１之１號１樓,"02-77292468 , 02-32346707","夯番薯, 廁所, 休憩區"
全家中和新后店,020192,新北市中和區連城路４６９巷２３號１樓,"02-77302025 , 02-22216706","夯番薯, 廁所, 休憩區, 生鮮蔬菜, Fami!ce(雙口味店), 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT, 鼎王麻辣蛋, 塑環真®循環杯"
全家中和安勝店,022283,新北市中和區連勝街５９號,"02-77095910 , 02-22430244","夯番薯, 相片立可得, 休憩區, 生鮮蔬菜, ChargeSPOT, 塑環真®循環杯"
全家中和秀欣店,020359,新北市中和區復興路２６７號１樓及地下室,"02-77301182 , 02-22432645","Fami!ce(有販售店), 烤馬鈴薯, picard, 塑環真®循環杯"
全家中和福中店,021445,新北市中和區景平路７１０號１號,02-22460574,"Fami!ce(有販售店), 烤馬鈴薯, ChargeSPOT"
全家東森一號店,022758,新北市中和區景平路２５８號１樓,"02-77303223 , 02-89434426","Fami!ce(有販售店), 烤馬鈴薯, 咖啡複合店, SOHOT炎選-現烤點心, ChargeSPOT, 福爾摩沙茶館, 鼎王麻辣蛋, FamiSuper, 塑環真®循環杯, SOHOT炎選-炸烤物, 馬尚煮, 哈肯舖"
全家中和景會店,021612,新北市中和區景平路４３３號１樓,"02-77095916 , 02-22424705","夯番薯, 相片立可得, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, 好市多專架, ChargeSPOT"
全家中和勝平店,020732,新北市中和區景平路５１７、５１９號１樓,"02-77095918 , 02-22474417","夯番薯, 休憩區, Fami!ce(雙口味店), Fami!ce(圓滾滾店), 烤馬鈴薯, ChargeSPOT, 塑環真®循環杯"
全家中和福真店,020862,新北市中和區景平路７０１、７０１之１號２樓,"02-77095919 , 02-22469262","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 烤馬鈴薯, SOHOT炎選-現烤點心, ChargeSPOT"
全家中和摩天店,019622,新北市中和區景平路１８２號１樓,"02-77095913 , 02-89423447","夯番薯, Fami!ce(有販售店), 休憩區, 生鮮蔬菜, 福爾摩沙茶館, picard, 塑環真®循環杯"
