Title,URL,Name,Address,Phone,area,id,service,area_href
前往全家便利商店 全家新店站前店,https://twcoupon.com/brandshop-12033-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e7%ab%99%e5%89%8d%e5%ba%97.html,全家新店站前店,231新北市新店區北宜路一段6號,02-29147259,"新北市', '新店區",021181,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家新店寶興店,https://twcoupon.com/brandshop-12077-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e5%af%b6%e8%88%88%e5%ba%97.html,全家新店寶興店,231新北市新店區寶橋里寶橋路80號一樓,02-86654892,"新北市', '新店區",020495,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家新店橋興店,https://twcoupon.com/brandshop-12076-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e6%a9%8b%e8%88%88%e5%ba%97.html,全家新店橋興店,231新北市新店區寶橋路235巷129號,02-89192388,"新北市', '新店區",015043,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家新店健民店,https://twcoupon.com/brandshop-12062-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e5%81%a5%e6%b0%91%e5%ba%97.html,全家新店健民店,231新北市新店區明德路69巷28號,02-29162699,"新北市', '新店區",014698,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家新店新寶工店,https://twcoupon.com/brandshop-12075-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e6%96%b0%e5%af%b6%e5%b7%a5%e5%ba%97.html,全家新店新寶工店,231新北市新店區寶橋路235巷8號,02-89145941,"新北市', '新店區",021458,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家坪林順益店,https://twcoupon.com/brandshop-11846-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%9d%aa%e6%9e%97%e9%a0%86%e7%9b%8a%e5%ba%97.html,全家坪林順益店,232新北市坪林區水柳腳路133號,02-26657521,"新北市', '坪林區",023006,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-坪林區-電話-地址.html"
前往全家便利商店 全家烏來溫泉店,https://twcoupon.com/brandshop-11978-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%83%8f%e4%be%86%e6%ba%ab%e6%b3%89%e5%ba%97.html,全家烏來溫泉店,233新北市烏來區烏來街79號1樓,02-26618084,"新北市', '烏來區",022102,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-烏來區-電話-地址.html"
前往全家便利商店 全家永和大福店,https://twcoupon.com/brandshop-11767-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%a4%a7%e7%a6%8f%e5%ba%97.html,全家永和大福店,234新北市永和區中正路608.610.610之1號,02-29254322,"新北市', '永和區",014886,"夯番薯,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家新店城泰店,https://twcoupon.com/brandshop-12057-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e5%9f%8e%e6%b3%b0%e5%ba%97.html,全家新店城泰店,231新北市新店區安康路三段311號1樓,02-22143601,"新北市', '新店區",016027,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家新店德正店,https://twcoupon.com/brandshop-12072-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e5%be%b7%e6%ad%a3%e5%ba%97.html,全家新店德正店,231新北市新店區德正街27巷1號,02-29126411,"新北市', '新店區",020441,"夯番薯,廁所,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家永和正新店,https://twcoupon.com/brandshop-11766-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%ad%a3%e6%96%b0%e5%ba%97.html,全家永和正新店,234新北市永和區中正路278號1樓,02-29464214,"新北市', '永和區",020748,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家新店龜山店,https://twcoupon.com/brandshop-12068-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e9%be%9c%e5%b1%b1%e5%ba%97.html,全家新店龜山店,231新北市新店區新烏路三段144號1樓,02-26666253,"新北市', '新店區",021366,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家永和文化店,https://twcoupon.com/brandshop-11772-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%96%87%e5%8c%96%e5%ba%97.html,全家永和文化店,"234新北市永和區文化路18,20,22號1樓",02-86604492,"新北市', '永和區",019136,"夯番薯,廁所,休憩區,相片立可得,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和維源店,https://twcoupon.com/brandshop-11773-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e7%b6%ad%e6%ba%90%e5%ba%97.html,全家永和維源店,234新北市永和區水源街39巷2號,02-89230231,"新北市', '永和區",021523,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家中視店,https://twcoupon.com/brandshop-10391-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%b8%ad%e8%a6%96%e5%ba%97.html,全家中視店,115台北市南港區興南街39號1樓,02-27864176,"台北市', '南港區",022011,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-南港區-電話-地址.html"
前往全家便利商店 全家永和騎士店,https://twcoupon.com/brandshop-11777-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e9%a8%8e%e5%a3%ab%e5%ba%97.html,全家永和騎士店,234新北市永和區民權路53號1樓,02-89433594,"新北市', '永和區",021986,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和新仁店,https://twcoupon.com/brandshop-11765-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%96%b0%e4%bb%81%e5%ba%97.html,全家永和新仁店,234新北市永和區仁愛路352巷94號、96號,02-86602630,"新北市', '永和區",017056,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和永亨店,https://twcoupon.com/brandshop-11779-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%b0%b8%e4%ba%a8%e5%ba%97.html,全家永和永亨店,234新北市永和區永亨路62號、64號、66號1樓,02-29208853,"新北市', '永和區",018717,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家板橋館西店,https://twcoupon.com/brandshop-11934-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9d%bf%e6%a9%8b%e9%a4%a8%e8%a5%bf%e5%ba%97.html,全家板橋館西店,220新北市板橋區館前西路128號,02-29655570,"新北市', '板橋區",021091,夯番薯,"/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-板橋區-電話-地址.html"
前往全家便利商店 全家永和保平店,https://twcoupon.com/brandshop-11782-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e4%bf%9d%e5%b9%b3%e5%ba%97.html,全家永和保平店,"234新北市永和區永貞路354號,356號",02-89231532,"新北市', '永和區",022457,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和保安店,https://twcoupon.com/brandshop-11781-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e4%bf%9d%e5%ae%89%e5%ba%97.html,全家永和保安店,234新北市永和區永貞路387號,02-29207792,"新北市', '永和區",021205,夯番薯,"/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和國艷店,https://twcoupon.com/brandshop-11776-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%9c%8b%e8%89%b7%e5%ba%97.html,全家永和國艷店,234新北市永和區民樂街39巷2號1樓,02-29232783,"新北市', '永和區",018262,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家新店德順店,https://twcoupon.com/brandshop-12060-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e5%ba%97%e5%be%b7%e9%a0%86%e5%ba%97.html,全家新店德順店,231新北市新店區安德街120巷6號,02-22121692,"新北市', '新店區",018022,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-新店區-電話-地址.html"
前往全家便利商店 全家永和永福店,https://twcoupon.com/brandshop-11780-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%b0%b8%e7%a6%8f%e5%ba%97.html,全家永和永福店,234新北市永和區永和路一段93號,02-29234354,"新北市', '永和區",022462,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家板橋溪崑店,https://twcoupon.com/brandshop-11923-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9d%bf%e6%a9%8b%e6%ba%aa%e5%b4%91%e5%ba%97.html,全家板橋溪崑店,220新北市板橋區溪崑二街134、136、138號1樓,02-26876563,"新北市', '板橋區",022539,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-板橋區-電話-地址.html"
前往全家便利商店 全家永和耕莘店,https://twcoupon.com/brandshop-11768-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e8%80%95%e8%8e%98%e5%ba%97.html,全家永和耕莘店,234新北市永和區中興街95號1樓,02-29240539,"新北市', '永和區",019298,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和秀和店,https://twcoupon.com/brandshop-11789-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e7%a7%80%e5%92%8c%e5%ba%97.html,全家永和秀和店,234新北市永和區秀朗路一段76、78號,02-29280903,"新北市', '永和區",017102,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和仁和店,https://twcoupon.com/brandshop-11771-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e4%bb%81%e5%92%8c%e5%ba%97.html,全家永和仁和店,234新北市永和區仁愛路33號,02-32330262,"新北市', '永和區",016796,"Fami 霜淇淋,夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和御林店,https://twcoupon.com/brandshop-11787-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%be%a1%e6%9e%97%e5%ba%97.html,全家永和御林店,234新北市永和區竹林路213巷44號1樓,02-89250327,"新北市', '永和區",017405,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和羅鄰店,https://twcoupon.com/brandshop-11792-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e7%be%85%e9%84%b0%e5%ba%97.html,全家永和羅鄰店,234新北市永和區保平路268巷25號1樓,02-29293596,"新北市', '永和區",021439,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和得和店,https://twcoupon.com/brandshop-11796-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%be%97%e5%92%8c%e5%ba%97.html,全家永和得和店,234新北市永和區得和路372號,02-29416037,"新北市', '永和區",020533,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和復興店,https://twcoupon.com/brandshop-11790-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%be%a9%e8%88%88%e5%ba%97.html,全家永和復興店,234新北市永和區秀朗路一段186號1F,02-29254364,"新北市', '永和區",021518,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和秀成店,https://twcoupon.com/brandshop-11784-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e7%a7%80%e6%88%90%e5%ba%97.html,全家永和秀成店,"234新北市永和區成功路一段137,139號",02-29215822,"新北市', '永和區",019916,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和福和店,https://twcoupon.com/brandshop-11799-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e7%a6%8f%e5%92%8c%e5%ba%97.html,全家永和福和店,234新北市永和區福和路173.175號,02-29213528,"新北市', '永和區",018375,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和新廷店,https://twcoupon.com/brandshop-11800-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%96%b0%e5%bb%b7%e5%ba%97.html,全家永和新廷店,234新北市永和區福和路320號1樓,02-29203971,"新北市', '永和區",022815,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和水悅店,https://twcoupon.com/brandshop-11801-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e6%b0%b4%e6%82%85%e5%ba%97.html,全家永和水悅店,234新北市永和區環河西路一段83號1.2樓,02-29267011,"新北市', '永和區",020661,夯番薯,"/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家板橋富貴店,https://twcoupon.com/brandshop-11921-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9d%bf%e6%a9%8b%e5%af%8c%e8%b2%b4%e5%ba%97.html,全家板橋富貴店,"220新北市板橋區新海路462,464,466號1樓",02-22599157,"新北市', '板橋區",022865,夯番薯,"/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-板橋區-電話-地址.html"
前往全家便利商店 全家永和得元店,https://twcoupon.com/brandshop-11797-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e5%be%97%e5%85%83%e5%ba%97.html,全家永和得元店,234新北市永和區得和路373巷29號,02-29265391,"新北市', '永和區",017152,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家永和頂溪店,https://twcoupon.com/brandshop-11798-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%92%8c%e9%a0%82%e6%ba%aa%e5%ba%97.html,全家永和頂溪店,234新北市永和區復興街3號,02-29262511,"新北市', '永和區",021153,夯番薯,"/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-永和區-電話-地址.html"
前往全家便利商店 全家板橋美堤店,https://twcoupon.com/brandshop-11936-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e6%96%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9d%bf%e6%a9%8b%e7%be%8e%e5%a0%a4%e5%ba%97.html,全家板橋美堤店,220新北市板橋區龍興街71巷1號1樓,02-29682151,"新北市', '板橋區",023090,"夯番薯,休憩區","/brandshopcity-全家便利商店-新北市-電話-地址.html', '/brandshoparea-全家便利商店-新北市-板橋區-電話-地址.html"
